"FOLIO","VIV_SEL","HOGAR","N_INF","P2_9","P2_10","EDIS","UPM_DIS","FAC_HOG","ESTRATO","TLOC"
"0000474","08","1","02","","02","007","0000112",786,"2","4"
"0000475","09","1","01","","01","007","0000112",786,"2","4"
"0000476","10","1","03","","01","007","0000112",786,"2","4"
"0000477","11","1","03","","03","007","0000112",786,"2","4"
"0000478","12","1","02","","01","007","0000112",786,"2","4"
"0000479","13","1","02","","02","007","0000112",786,"2","4"
"0000480","14","1","01","","01","007","0000112",786,"2","4"
"0000481","15","1","02","","02","007","0000112",786,"2","4"
"0000482","16","1","01","","01","007","0000112",786,"2","4"
"0000483","17","1","02","","02","007","0000112",786,"2","4"
"0000484","18","1","02","1","02","007","0000112",786,"2","4"
"0000484","18","2","02","2","","007","0000112",786,"2","4"
"0000485","19","1","02","","02","007","0000112",786,"2","4"
"0000486","20","1","02","","02","007","0000112",786,"2","4"
"0000487","01","1","01","","01","007","0000113",718,"2","4"
"0000488","02","1","02","","01","007","0000113",718,"2","4"
"0000489","03","1","01","","01","007","0000113",718,"2","4"
"0000490","04","1","02","","02","007","0000113",718,"2","4"
"0000491","05","1","02","","02","007","0000113",718,"2","4"
"0000492","06","1","03","","01","007","0000113",718,"2","4"
"0000493","07","1","08","","02","007","0000113",718,"2","4"
"0000494","08","1","01","","01","007","0000113",718,"2","4"
"0000495","10","1","01","","01","007","0000113",718,"2","4"
"0000496","11","1","01","","01","007","0000113",718,"2","4"
"0000497","12","1","01","","01","007","0000113",718,"2","4"
"0000498","14","1","02","","02","007","0000113",718,"2","4"
"0000499","15","1","04","","01","007","0000113",718,"2","4"
"0000500","17","1","02","","02","007","0000113",718,"2","4"
"0000501","18","1","02","","02","007","0000113",718,"2","4"
"0000502","19","1","01","","01","007","0000113",718,"2","4"
"0000503","20","1","01","","01","007","0000113",718,"2","4"
"0000504","21","1","01","","01","007","0000113",718,"2","4"
"0000505","01","1","02","","01","007","0000114",921,"2","4"
"0000506","02","1","04","","02","007","0000114",921,"2","4"
"0000507","03","1","04","","01","007","0000114",921,"2","4"
"0000508","04","1","01","","01","007","0000114",921,"2","4"
"0000509","05","1","07","","01","007","0000114",921,"2","4"
"0000510","06","1","02","","01","007","0000114",921,"2","4"
"0000511","07","1","02","","02","007","0000114",921,"2","4"
"0000512","08","1","02","","01","007","0000114",921,"2","4"
"0000513","09","1","01","1","01","007","0000114",921,"2","4"
"0000513","09","2","02","2","","007","0000114",921,"2","4"
"0000514","11","1","02","","02","007","0000114",921,"2","4"
"0000515","12","1","02","","02","007","0000114",921,"2","4"
"0000516","13","1","02","","02","007","0000114",921,"2","4"
"0000517","14","1","02","","02","007","0000114",921,"2","4"
"0000518","15","1","02","","01","007","0000114",921,"2","4"
"0000519","16","1","01","","01","007","0000114",921,"2","4"
"0000520","17","1","04","","04","007","0000114",921,"2","4"
"0000521","18","1","02","","02","007","0000114",921,"2","4"
"0000522","19","1","03","","01","007","0000114",921,"2","4"
"0000523","20","1","02","","02","007","0000114",921,"2","4"
"0000524","01","1","02","","02","007","0000115",810,"2","4"
"0000525","02","1","02","","01","007","0000115",810,"2","4"
"0000526","03","1","01","","01","007","0000115",810,"2","4"
"0000527","04","1","02","","02","007","0000115",810,"2","4"
"0000528","05","1","04","","01","007","0000115",810,"2","4"
"0000529","06","1","02","","01","007","0000115",810,"2","4"
"0000530","07","1","01","","02","007","0000115",810,"2","4"
"0000531","08","1","02","","02","007","0000115",810,"2","4"
"0000532","09","1","02","","02","007","0000115",810,"2","4"
"0000533","10","1","01","","01","007","0000115",810,"2","4"
"0000534","11","1","01","","01","007","0000115",810,"2","4"
"0000535","12","1","03","","01","007","0000115",810,"2","4"
"0000536","13","1","01","","01","007","0000115",810,"2","4"
"0000537","14","1","02","","02","007","0000115",810,"2","4"
"0000538","15","1","01","","01","007","0000115",810,"2","4"
"0000539","16","1","02","1","02","007","0000115",810,"2","4"
"0000539","16","2","01","2","","007","0000115",810,"2","4"
"0000540","17","1","01","","01","007","0000115",810,"2","4"
"0000541","18","1","01","","01","007","0000115",810,"2","4"
"0000542","19","1","06","","06","007","0000115",810,"2","4"
"0000543","20","1","02","","02","007","0000115",810,"2","4"
"0000544","02","1","04","","01","016","0000116",4687,"3","1"
"0000545","03","1","01","","01","016","0000116",4687,"3","1"
"0000546","05","1","01","","01","016","0000116",4687,"3","1"
"0000547","01","1","01","","01","017","0000117",1238,"4","1"
"0000548","02","1","01","","01","017","0000117",1238,"4","1"
"0000549","03","1","02","","02","017","0000117",1238,"4","1"
"0000550","05","1","01","","01","017","0000117",1238,"4","1"
"0000551","02","1","02","","02","016","0000118",5294,"3","1"
"0000552","04","1","02","","01","016","0000118",5294,"3","1"
"0000553","05","1","02","","02","017","0000119",1249,"4","1"
"0000554","02","1","01","","01","016","0000121",5147,"3","1"
"0000555","02","1","01","","01","017","0000123",1207,"4","1"
"0000556","03","1","02","","01","017","0000123",1207,"4","1"
"0000557","04","1","01","","01","017","0000123",1207,"4","1"
"0000558","05","1","01","","01","016","0000124",5464,"3","1"
"0000559","01","1","02","","01","015","0000125",4276,"2","1"
"0000560","05","1","01","","01","015","0000125",4276,"2","1"
"0000561","01","1","02","","02","016","0000126",4625,"3","1"
"0000562","03","1","01","1","01","016","0000126",4625,"3","1"
"0000562","03","2","01","2","","016","0000126",4625,"3","1"
"0000563","01","1","03","","01","017","0000127",1441,"4","1"
"0000564","01","1","02","","01","017","0000128",1408,"4","1"
"0000565","02","1","01","","01","017","0000128",1408,"4","1"
"0000566","03","1","01","","01","017","0000128",1408,"4","1"
"0000567","04","1","03","","01","017","0000128",1408,"4","1"
"0000568","05","1","01","","01","017","0000128",1408,"4","1"
"0000569","01","1","01","","01","015","0000129",3833,"2","1"
"0000570","02","1","04","","02","015","0000129",3833,"2","1"
"0000571","03","1","04","","01","015","0000129",3833,"2","1"
"0000572","04","1","01","","01","015","0000129",3833,"2","1"
"0000573","05","1","02","","02","015","0000129",3833,"2","1"
"0000574","01","1","03","","01","017","0000130",1164,"4","1"
"0000575","02","1","02","","01","017","0000130",1164,"4","1"
"0000576","04","1","02","","02","017","0000130",1164,"4","1"
"0000577","02","1","01","","01","013","0000131",2084,"3","1"
"0000578","03","1","01","","01","013","0000131",2084,"3","1"
"0000579","05","1","02","","02","013","0000131",2084,"3","1"
"0000580","01","1","02","","01","013","0000132",1590,"3","1"
"0000581","02","1","01","","01","013","0000132",1590,"3","1"
"0000582","03","1","01","","01","013","0000132",1590,"3","1"
"0000583","04","1","01","","01","013","0000132",1590,"3","1"
"0000584","01","1","02","","01","014","0000133",1320,"4","1"
"0000585","02","1","01","","01","014","0000133",1320,"4","1"
"0000586","03","1","01","","01","014","0000133",1320,"4","1"
"0000587","04","1","01","","01","014","0000133",1320,"4","1"
"0000588","05","1","01","","01","014","0000133",1320,"4","1"
"0000589","02","1","01","","01","013","0000134",2133,"3","1"
"0000590","05","1","02","","01","013","0000134",2133,"3","1"
"0000591","01","1","01","","01","014","0000135",1262,"4","1"
"0000592","02","1","01","","01","014","0000135",1262,"4","1"
"0000593","03","1","01","","01","014","0000135",1262,"4","1"
"0000594","05","1","01","","01","014","0000135",1262,"4","1"
"0000595","01","1","02","","01","014","0000136",1188,"4","1"
"0000596","03","1","02","","01","014","0000136",1188,"4","1"
"0000597","04","1","02","","01","014","0000136",1188,"4","1"
"0000598","05","1","02","","01","014","0000136",1188,"4","1"
"0000599","01","1","02","","02","013","0000137",2079,"3","1"
"0000600","03","1","01","","01","013","0000137",2079,"3","1"
"0000601","04","1","01","","01","013","0000137",2079,"3","1"
"0000602","01","1","01","","01","013","0000138",1828,"3","1"
"0000603","02","1","02","","02","013","0000138",1828,"3","1"
"0000604","04","1","02","","01","013","0000138",1828,"3","1"
"0000605","05","1","02","","01","013","0000138",1828,"3","1"
"0000606","01","1","01","","01","014","0000140",1226,"4","1"
"0000607","02","1","02","","02","014","0000140",1226,"4","1"
"0000608","03","1","02","","02","014","0000140",1226,"4","1"
"0000609","05","1","01","","01","014","0000140",1226,"4","1"
"0000610","01","1","01","","01","014","0000141",1252,"4","1"
"0000611","03","1","01","","01","014","0000141",1252,"4","1"
"0000612","05","1","02","","02","014","0000141",1252,"4","1"
"0000613","01","1","01","","01","013","0000142",1047,"3","1"
"0000614","02","1","01","","01","013","0000142",1047,"3","1"
"0000615","03","1","01","","01","013","0000142",1047,"3","1"
"0000616","04","1","01","","01","013","0000142",1047,"3","1"
"0000617","05","1","01","","01","013","0000142",1047,"3","1"
"0000618","01","1","01","","01","013","0000143",2341,"3","1"
"0000619","02","1","01","","01","013","0000143",2341,"3","1"
"0000620","03","1","01","","01","013","0000143",2341,"3","1"
"0000621","04","1","01","","02","013","0000143",2341,"3","1"
"0000622","05","1","01","","01","013","0000143",2341,"3","1"
"0000623","02","1","01","","01","014","0000144",1575,"4","1"
"0000624","04","1","01","","01","014","0000144",1575,"4","1"
"0000625","05","1","01","","01","014","0000144",1575,"4","1"
"0000626","02","1","01","","01","013","0000145",2609,"3","1"
"0000627","04","1","02","","01","013","0000145",2609,"3","1"
"0000628","05","1","02","","02","013","0000145",2609,"3","1"
"0000629","01","1","01","","01","013","0000146",2153,"3","1"
"0000630","02","1","02","","01","013","0000146",2153,"3","1"
"0000631","03","1","01","","01","013","0000146",2153,"3","1"
"0000632","04","1","01","","01","013","0000146",2153,"3","1"
"0000633","02","1","01","","01","013","0000147",2078,"3","1"
"0000634","03","1","01","","01","013","0000147",2078,"3","1"
"0000635","04","1","02","","01","013","0000147",2078,"3","1"
"0000636","02","1","01","","01","013","0000148",2278,"3","1"
"0000637","03","1","01","","01","013","0000148",2278,"3","1"
"0000638","04","1","02","","01","013","0000148",2278,"3","1"
"0000639","05","1","01","","01","013","0000148",2278,"3","1"
"0000640","01","1","02","","02","013","0000149",2069,"3","1"
"0000641","03","1","01","","01","013","0000149",2069,"3","1"
"0000642","04","1","01","","01","013","0000149",2069,"3","1"
"0000643","05","1","01","","01","013","0000149",2069,"3","1"
"0000644","01","1","02","","02","014","0000150",1288,"4","1"
"0000645","02","1","01","","01","014","0000150",1288,"4","1"
"0000646","03","1","04","","02","014","0000150",1288,"4","1"
"0000647","04","1","01","","01","014","0000150",1288,"4","1"
"0000648","05","1","01","","01","014","0000150",1288,"4","1"
"0000649","01","1","02","","01","013","0000151",2039,"3","1"
"0000650","03","1","02","","01","013","0000151",2039,"3","1"
"0000651","04","1","02","","02","013","0000151",2039,"3","1"
"0000652","05","1","02","","01","013","0000151",2039,"3","1"
"0000653","01","1","03","","03","012","0000152",2550,"2","1"
"0000654","02","1","02","","02","012","0000152",2550,"2","1"
"0000655","03","1","01","","01","012","0000152",2550,"2","1"
"0000656","05","1","01","","01","012","0000152",2550,"2","1"
"0000657","01","1","02","","01","012","0000153",2654,"2","1"
"0000658","02","1","01","","02","012","0000153",2654,"2","1"
"0000659","04","1","02","","02","012","0000153",2654,"2","1"
"0000660","05","1","02","","02","012","0000153",2654,"2","1"
"0000661","01","1","02","","02","013","0000154",2071,"3","1"
"0000662","03","1","01","","01","013","0000154",2071,"3","1"
"0000663","04","1","02","","02","013","0000154",2071,"3","1"
"0000664","05","1","03","","01","013","0000154",2071,"3","1"
"0000665","01","1","01","","01","014","0000155",1253,"4","1"
"0000666","03","1","02","","02","014","0000155",1253,"4","1"
"0000667","04","1","01","","01","014","0000155",1253,"4","1"
"0000668","05","1","01","","01","014","0000155",1253,"4","1"
"0000669","01","1","02","","01","012","0000156",2579,"2","1"
"0000670","03","1","01","","01","012","0000156",2579,"2","1"
"0000671","04","1","02","","01","012","0000156",2579,"2","1"
"0000672","05","1","01","","01","012","0000156",2579,"2","1"
"0000673","02","1","01","","01","014","0000157",1185,"4","1"
"0000674","03","1","01","","01","014","0000157",1185,"4","1"
"0000675","04","1","01","","01","014","0000157",1185,"4","1"
"0000676","01","1","01","","01","014","0000158",1095,"4","1"
"0000677","05","1","04","","01","014","0000158",1095,"4","1"
"0000678","01","1","01","","01","014","0000159",1303,"4","1"
"0000679","03","1","02","","02","014","0000159",1303,"4","1"
"0000680","04","1","01","","01","014","0000159",1303,"4","1"
"0000681","02","1","01","","02","014","0000160",1340,"4","1"
"0000682","03","1","03","","01","014","0000160",1340,"4","1"
"0000683","04","1","02","","02","014","0000160",1340,"4","1"
"0000684","01","1","03","","01","012","0000161",2701,"2","1"
"0000685","02","1","02","","01","012","0000161",2701,"2","1"
"0000686","03","1","06","","02","012","0000161",2701,"2","1"
"0000687","04","1","02","","01","012","0000161",2701,"2","1"
"0000688","05","1","02","","01","012","0000161",2701,"2","1"
"0000689","03","1","01","","01","012","0000162",2648,"2","1"
"0000690","04","1","02","","02","012","0000162",2648,"2","1"
"0000691","05","1","01","","01","012","0000162",2648,"2","1"
"0000692","01","1","02","","02","012","0000163",2445,"2","1"
"0000693","02","1","01","","01","012","0000163",2445,"2","1"
"0000694","03","1","02","","02","012","0000163",2445,"2","1"
"0000695","04","1","02","","02","012","0000163",2445,"2","1"
"0000696","05","1","02","","01","012","0000163",2445,"2","1"
"0000697","01","1","02","","01","013","0000164",2201,"3","1"
"0000698","02","1","01","","01","013","0000164",2201,"3","1"
"0000699","03","1","01","","01","013","0000164",2201,"3","1"
"0000700","02","1","02","","02","014","0000165",1203,"4","1"
"0000701","03","1","01","","01","014","0000165",1203,"4","1"
"0000702","04","1","02","","02","014","0000165",1203,"4","1"
"0000703","05","1","01","","01","014","0000165",1203,"4","1"
"0000704","01","1","01","","02","014","0000166",1220,"4","1"
"0000705","02","1","01","","01","014","0000166",1220,"4","1"
"0000706","04","1","01","","01","014","0000166",1220,"4","1"
"0000707","05","1","01","","01","014","0000166",1220,"4","1"
"0000708","01","1","01","","01","014","0000167",1394,"4","1"
"0000709","02","1","05","","01","014","0000167",1394,"4","1"
"0000710","03","1","02","","02","014","0000167",1394,"4","1"
"0000711","04","1","01","","01","014","0000167",1394,"4","1"
"0000712","05","1","01","","01","014","0000167",1394,"4","1"
"0000713","01","1","01","","01","009","0000168",2009,"3","1"
"0000714","02","1","02","","02","009","0000168",2009,"3","1"
"0000715","03","1","03","","03","009","0000168",2009,"3","1"
"0000716","04","1","01","","01","009","0000168",2009,"3","1"
"0000717","05","1","01","","01","009","0000168",2009,"3","1"
"0000718","01","1","02","","02","008","0000169",2685,"2","1"
"0000719","04","1","01","","01","008","0000169",2685,"2","1"
"0000720","05","1","02","","02","008","0000169",2685,"2","1"
"0000721","01","1","01","","01","009","0000170",1511,"3","1"
"0000722","02","1","03","","03","009","0000170",1511,"3","1"
"0000723","05","1","02","","02","009","0000170",1511,"3","1"
"0000724","02","1","01","","01","009","0000171",1783,"3","1"
"0000725","01","1","01","","01","009","0000172",1791,"3","1"
"0000726","02","1","02","","02","009","0000172",1791,"3","1"
"0000727","03","1","02","","02","009","0000172",1791,"3","1"
"0000728","04","1","02","","02","009","0000172",1791,"3","1"
"0000729","05","1","03","","01","009","0000172",1791,"3","1"
"0000730","01","1","01","","01","009","0000173",1904,"3","1"
"0000731","02","1","02","","02","009","0000173",1904,"3","1"
"0000732","04","1","01","","01","009","0000173",1904,"3","1"
